# t	v1	v2
0.001860	0.606832	1.147029
0.001870	0.608424	1.147748
0.001880	0.610011	1.148468
0.001890	0.611593	1.149186
0.001900	0.613171	1.149904
0.001910	0.614745	1.150621
0.001920	0.616314	1.151337
0.001930	0.617879	1.152053
0.001940	0.619440	1.152768
0.001950	0.620996	1.153482
0.001960	0.622548	1.154195
0.001970	0.624096	1.154908
0.001980	0.625640	1.155620
0.001990	0.627180	1.156332
0.002000	0.628715	1.157043
0.002010	0.630247	1.157753
0.002020	0.631774	1.158462
0.002030	0.633297	1.159171
0.002040	0.634817	1.159879
0.002050	0.636332	1.160586
0.002060	0.637843	1.161292
0.002070	0.639351	1.161998
0.002080	0.640854	1.162703
0.002090	0.642354	1.163408
0.002100	0.643850	1.164112
0.002110	0.645342	1.164815
0.002120	0.646830	1.165517
0.002130	0.648315	1.166219
0.002140	0.649796	1.166920
0.002150	0.651273	1.167621
0.002160	0.652746	1.168321
0.002170	0.654216	1.169020
0.002180	0.655682	1.169718
0.002190	0.657145	1.170416
0.002200	0.658604	1.171113
0.002210	0.660059	1.171809
0.002220	0.661511	1.172505
0.002230	0.662959	1.173200
0.002240	0.664404	1.173894
0.002250	0.665845	1.174588
0.002260	0.667283	1.175281
0.002270	0.668718	1.175974
0.002280	0.670149	1.176665
0.002290	0.671576	1.177356
0.002300	0.673001	1.178047
0.002310	0.674422	1.178736
0.002320	0.675839	1.179426
0.002330	0.677254	1.180114
0.002340	0.678665	1.180802
0.002350	0.680072	1.181489
0.002360	0.681477	1.182175
0.002370	0.682878	1.182861
0.002380	0.684277	1.183546
0.002390	0.685671	1.184231
0.002400	0.687063	1.184915
0.002410	0.688452	1.185598
0.002420	0.689837	1.186280
0.002430	0.691220	1.186962
0.002440	0.692599	1.187644
0.002450	0.693975	1.188324
0.002460	0.695349	1.189004
0.002470	0.696719	1.189684
0.002480	0.698086	1.190362
0.002490	0.699450	1.191040
0.002500	0.700811	1.191718
0.002510	0.702169	1.192394
0.002520	0.703525	1.193071
0.002530	0.704877	1.193746
0.002540	0.706226	1.194421
0.002550	0.707573	1.195095
0.002560	0.708916	1.195769
0.002570	0.710257	1.196442
0.002580	0.711595	1.197114
0.002590	0.712930	1.197786
0.002600	0.714262	1.198457
0.002610	0.715592	1.199127
0.002620	0.716918	1.199797
0.002630	0.718242	1.200467
0.002640	0.719563	1.201135
0.002650	0.720882	1.201803
0.002660	0.722197	1.202470
0.002670	0.723510	1.203137
0.002680	0.724820	1.203803
0.002690	0.726128	1.204469
0.002700	0.727432	1.205134
0.002710	0.728735	1.205798
0.002720	0.730034	1.206461
0.002730	0.731331	1.207124
0.002740	0.732625	1.207787
0.002750	0.733917	1.208449
0.002760	0.735206	1.209110
0.002770	0.736493	1.209770
0.002780	0.737776	1.210430
0.002790	0.739058	1.211090
0.002800	0.740337	1.211748
0.002810	0.741613	1.212406
0.002820	0.742887	1.213064
0.002830	0.744158	1.213721
0.002840	0.745427	1.214377
0.002850	0.746693	1.215033
0.002860	0.747957	1.215688
0.002870	0.749218	1.216342
0.002880	0.750477	1.216996
0.002890	0.751734	1.217650
0.002900	0.752988	1.218302
0.002910	0.754240	1.218954
0.002920	0.755489	1.219606
0.002930	0.756736	1.220257
0.002940	0.757981	1.220907
0.002950	0.759223	1.221557
0.002960	0.760463	1.222206
0.002970	0.761700	1.222854
0.002980	0.762936	1.223502
0.002990	0.764168	1.224150
0.003000	0.765399	1.224797
0.003010	0.766627	1.225443
0.003020	0.767853	1.226088
0.003030	0.769077	1.226733
0.003040	0.770299	1.227378
0.003050	0.771518	1.228021
0.003060	0.772735	1.228665
0.003070	0.773950	1.229307
0.003080	0.775162	1.229949
0.003090	0.776373	1.230591
0.003100	0.777581	1.231232
0.003110	0.778787	1.231872
0.003120	0.779990	1.232512
0.003130	0.781192	1.233151
0.003140	0.782391	1.233790
0.003150	0.783589	1.234428
0.003160	0.784784	1.235065
0.003170	0.785977	1.235702
0.003180	0.787168	1.236338
0.003190	0.788357	1.236974
0.003200	0.789543	1.237609
0.003210	0.790728	1.238244
0.003220	0.791910	1.238878
0.003230	0.793091	1.239511
0.003240	0.794269	1.240144
0.003250	0.795446	1.240776
0.003260	0.796620	1.241408
0.003270	0.797792	1.242039
0.003280	0.798962	1.242670
0.003290	0.800130	1.243300
0.003300	0.801297	1.243929
0.003310	0.802461	1.244558
0.003320	0.803623	1.245186
0.003330	0.804783	1.245814
0.003340	0.805941	1.246441
0.003350	0.807097	1.247068
0.003360	0.808252	1.247694
0.003370	0.809404	1.248320
0.003380	0.810554	1.248945
0.003390	0.811703	1.249569
0.003400	0.812849	1.250193
0.003410	0.813994	1.250816
0.003420	0.815136	1.251439
0.003430	0.816277	1.252061
0.003440	0.817416	1.252683
0.003450	0.818553	1.253304
0.003460	0.819688	1.253925
0.003470	0.820821	1.254545
0.003480	0.821952	1.255164
0.003490	0.823082	1.255783
0.003500	0.824209	1.256401
0.003510	0.825335	1.257019
0.003520	0.826459	1.257636
0.003530	0.827581	1.258253
0.003540	0.828701	1.258869
0.003550	0.829820	1.259485
0.003560	0.830936	1.260100
0.003570	0.832051	1.260715
0.003580	0.833164	1.261329
0.003590	0.834275	1.261942
0.003600	0.835385	1.262555
0.003610	0.836492	1.263167
0.003620	0.837598	1.263779
0.003630	0.838702	1.264391
0.003640	0.839805	1.265001
0.003650	0.840905	1.265612
0.003660	0.842004	1.266221
0.003670	0.843101	1.266831
0.003680	0.844197	1.267439
0.003690	0.845290	1.268047
0.003700	0.846382	1.268655
0.003710	0.847473	1.269262
0.003720	0.848561	1.269868
0.003730	0.849648	1.270474
0.003740	0.850733	1.271080
0.003750	0.851817	1.271685
0.003760	0.852898	1.272289
0.003770	0.853978	1.272893
0.003780	0.855057	1.273496
0.003790	0.856134	1.274099
0.003800	0.857209	1.274702
0.003810	0.858282	1.275303
0.003820	0.859354	1.275905
0.003830	0.860424	1.276505
0.003840	0.861493	1.277106
0.003850	0.862560	1.277705
0.003860	0.863625	1.278304
0.003870	0.864689	1.278903
0.003880	0.865751	1.279501
0.003890	0.866811	1.280099
0.003900	0.867870	1.280696
0.003910	0.868928	1.281292
0.003920	0.869983	1.281889
0.003930	0.871037	1.282484
0.003940	0.872090	1.283079
0.003950	0.873141	1.283674
0.003960	0.874190	1.284268
0.003970	0.875238	1.284861
0.003980	0.876285	1.285454
0.003990	0.877329	1.286047
0.004000	0.878373	1.286639
0.004010	0.879414	1.287230
0.004020	0.880455	1.287821
0.004030	0.881493	1.288411
0.004040	0.882530	1.289001
0.004050	0.883566	1.289591
0.004060	0.884600	1.290180
0.004070	0.885633	1.290768
0.004080	0.886664	1.291356
0.004090	0.887693	1.291943
0.004100	0.888721	1.292530
0.004110	0.889748	1.293117
0.004120	0.890773	1.293703
0.004130	0.891797	1.294288
0.004140	0.892819	1.294873
